"   ","ID","ITEM_NAME","RATIO0","ID1","ITEM1","RATIO1","ID2","ITEM2","RATIO2","ID3","ITEM3","RATIO3","ID4","ITEM4","CNT","RATIO4"
"121","VI474","血清生长激素测定","0.9877","VI473","血清生长激素测定","0.0062","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"122","VI476","血清促卵泡刺激素测定","0.8392","VI475","血清促卵泡刺激素测定","0.0291","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"123","VI4481","血清促黄体生成素测定","0.8442","VI477","血清促黄体生成素测定","0.0288","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"124","VI479","血清促肾上腺皮质激素测定","0.9899","VI478","血清促肾上腺皮质激素测定","0.0229","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"125","VI484","降钙素测定","0.9535","VI483","降钙素测定","0.0663","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"126","VI487","血清甲状腺素(T4)测定","0.9031","VI486","血清甲状腺素(T4)测定","0.7392","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"127","VI489","血清三碘甲状原氨酸(T3)测定","0.8861","VI488","血清三碘甲状原氨酸(T3)测定","0.7379","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"128","VI4483","血清反T3测定","0.3846","VI490","血清反T3测定","0.0017","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"129","VI494","血清游离三碘甲状原氨酸(FT3)测定","0.9227","VI493","血清游离三碘甲状原氨酸(FT3)测定","0.8572","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"130","VI4484","血清甲状腺结合球蛋白测定","0.9902","VI497","血清甲状腺结合球蛋白测定","0.2367","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"131","VI498","性激素结合球蛋白（SHBG）","0.0001","VI497","血清甲状腺结合球蛋白测定","0.2367","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"132","VI502","血浆皮质醇测定","0.9925","VI501","血浆皮质醇测定","0.0274","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"133","VI4485","尿17-羟皮质类固醇测定","1","VI505","尿17-羟皮质类固醇测定","0.0001","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"134","VI511","醛固酮测定","0.8454","VI510","醛固酮测定","0.0931","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"135","VI4486","尿儿茶酚胺测定","0.9063","VI512","尿儿茶酚胺测定","0.0008","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"136","VI514","尿香草苦杏仁酸(VMA)测定","0.1765","VI513","尿香草苦杏仁酸(VMA)测定","0.0004","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"137","VI527","雌三醇测定","1","VI526","雌三醇测定","0","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"138","VI538","血清C肽测定","0.7338","VI537","血清C肽测定","0.021","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"139","VI540","C肽兴奋试验","0.4255","VI539","C肽兴奋试验","0.0012","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"140","VI472","血清泌乳素测定","0.8409","VI4480","血清泌乳素测定","0.0295","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"141","VI485","甲状旁腺激素测定","0.4606","VI4482","甲状旁腺激素测定","0.0848","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"142","VI5399","促红细胞生成素测定","0.8424","VI4487","促红细胞生成素测定","0.0813","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"143","VI4489","雌二醇测定","0.8041","VI528","雌二醇测定","0.024","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"144","VI543","胃泌素测定","0.178","VI542","胃泌素测定","0.0079","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"145","VI500","促甲状腺素受体抗体测定","0.9911","VI499","促甲状腺素受体抗体测定","0.2071","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"146","VI532","血清人绒毛膜促性腺激素测定","0.9769","VI531","血清人绒毛膜促性腺激素测定","0.0567","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"147","VI533","人绒毛膜促性腺激素(HCG)定量测定","0.0005","VI531","血清人绒毛膜促性腺激素测定","0.0567","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"148","VI4490","血清胰岛素测定","0.9347","VI534","血清胰岛素测定","0.0543","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"149","VI492","血清游离甲状腺素(FT4)测定","0.9227","VI491","血清游离甲状腺素(FT4)测定","0.8611","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"150","VI509","血清脱氢表雄酮及硫酸酯测定","1","VI508","血清脱氢表雄酮及硫酸酯测定","0.0002","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"151","VI530","孕酮测定","0.7991","VI529","孕酮测定","0.0233","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"152","VI519","睾酮测定","0.8967","VI518","睾酮测定","0.0216","VI4479","激素测定","0.5527","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"153","VI460","25羟维生素D测定","0.0518","VI459","25羟维生素D测定","0.2212","VI4476","维生素、氨基酸与血药浓度测定","0.2265","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"154","VI5398","25羟维生素D3测定","0.0317","VI459","25羟维生素D测定","0.2212","VI4476","维生素、氨基酸与血药浓度测定","0.2265","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"155","VI467","血清药物浓度测定","0.0009","VI465","血清药物浓度测定","0.0674","VI4476","维生素、氨基酸与血药浓度测定","0.2265","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"156","VI466","血清药物浓度测定","0.9229","VI465","血清药物浓度测定","0.0674","VI4476","维生素、氨基酸与血药浓度测定","0.2265","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"157","VI4477","叶酸测定","0.998","VI462","叶酸测定","0.7889","VI4476","维生素、氨基酸与血药浓度测定","0.2265","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"158","VI281","β2微球蛋白测定","0.2673","VI190","β2微球蛋白测定","0.1868","VI4430","蛋白质测定","0.9364","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"159","VI288","高敏感C-反应蛋白测定","0.0353","VI284","超敏C反应蛋白测定","0.7737","VI4430","蛋白质测定","0.9364","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"160","VI287","超敏C反应蛋白测定","0.0779","VI284","超敏C反应蛋白测定","0.7737","VI4430","蛋白质测定","0.9364","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"161","VI286","超敏C反应蛋白测定","0.0057","VI284","超敏C反应蛋白测定","0.7737","VI4430","蛋白质测定","0.9364","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"162","VI285","超敏C反应蛋白测定","0.7258","VI284","超敏C反应蛋白测定","0.7737","VI4430","蛋白质测定","0.9364","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"163","VI174","血清总蛋白测定","0.8071","VI173","血清总蛋白测定","0.861","VI4430","蛋白质测定","0.9364","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"164","VI4432","血清前白蛋白测定","0.0011","VI179","血清前白蛋白测定","0.5873","VI4430","蛋白质测定","0.9364","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"165","VI183","血清铁蛋白测定","0.0764","VI182","血清铁蛋白测定","0.0046","VI4430","蛋白质测定","0.9364","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"166","VI4433","脑脊液总蛋白测定","0.0833","VI185","脑脊液总蛋白测定","0.0016","VI4430","蛋白质测定","0.9364","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"167","VI186","脑脊液总蛋白测定","0.5093","VI185","脑脊液总蛋白测定","0.0016","VI4430","蛋白质测定","0.9364","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"168","VI175","血清白蛋白测定","0.7975","VI4431","血清白蛋白测定","0.8517","VI4430","蛋白质测定","0.9364","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"169","VI181","血清转铁蛋白测定","0.3984","VI180","血清转铁蛋白测定","0.2131","VI4430","蛋白质测定","0.9364","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"170","VI450","血清酒石酸抑制酸性磷酸酶测定","0.25","VI448","血清酒石酸抑制酸性磷酸酶测定","0.0004","VI446","其它血清酶类测定","0.386","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"171","VI5397","血清骨钙素测定","0.6364","VI456","血清骨钙素测定","0.0012","VI446","其它血清酶类测定","0.386","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"172","VI452","淀粉酶测定","0.3644","VI4475","淀粉酶测定","0.6093","VI446","其它血清酶类测定","0.386","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"173","VI4390","血清脂肪酶测定","0.0006","VI454","血清脂肪酶测定","0.0637","VI446","其它血清酶类测定","0.386","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"174","VI387","血清肌酸激酶测定","0.0187","VI385","血清肌酸激酶测定","0.6969","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"175","VI386","血清肌酸激酶测定","0.6945","VI385","血清肌酸激酶测定","0.6969","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"176","VI391","血清肌酸激酶－MB同工酶质量测定","0.2348","VI390","血清肌酸激酶－MB同工酶质量测定","0.283","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"177","VI392","血清肌酸激酶－MB同工酶质量测定","0.467","VI390","血清肌酸激酶－MB同工酶质量测定","0.283","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"178","VI398","血清α羟基丁酸脱氢酶测定","0.0174","VI397","血清α羟基丁酸脱氢酶测定","0.4384","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"179","VI400","血清肌钙蛋白T测定","0.8632","VI399","血清肌钙蛋白T测定","0.1319","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"180","VI4466","血清肌钙蛋白T测定","0.1003","VI399","血清肌钙蛋白T测定","0.1319","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"181","VI403","血清肌钙蛋白Ⅰ测定","0.1071","VI401","血清肌钙蛋白Ⅰ测定","0.3515","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"182","VI4389","血清肌钙蛋白Ⅰ测定","0.5052","VI401","血清肌钙蛋白Ⅰ测定","0.3515","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"183","VI402","血清肌钙蛋白Ⅰ测定","0.2959","VI401","血清肌钙蛋白Ⅰ测定","0.3515","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"184","VI412","N端-前脑钠肽（NT-PROBNP）测定","0.4667","VI411","脑利钠肽前体（PRO-BNP）测定","0.3749","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"185","VI389","血清肌酸激酶－MB同工酶活性测定","0.5539","VI4464","血清肌酸激酶－MB同工酶活性测定","0.5696","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"186","VI388","血清肌酸激酶－MB同工酶活性测定","0.1649","VI4464","血清肌酸激酶－MB同工酶活性测定","0.5696","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"187","VI394","乳酸脱氢酶测定","0.8111","VI4465","乳酸脱氢酶测定","0.7668","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"188","VI396","血清乳酸脱氢酶同工酶电泳分析","0.5289","VI395","血清乳酸脱氢酶同工酶电泳分析","0.0109","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"189","VI409","血同型半胱氨酸测定","0.0768","VI407","血同型半胱氨酸测定","0.5186","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"190","VI408","血同型半胱氨酸测定","0.0663","VI407","血同型半胱氨酸测定","0.5186","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"191","VI406","血清肌红蛋白测定","0.4424","VI404","血清肌红蛋白测定","0.2804","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"192","VI405","血清肌红蛋白测定","0.4461","VI404","血清肌红蛋白测定","0.2804","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"193","VI4467","血清肌红蛋白测定","0.0585","VI404","血清肌红蛋白测定","0.2804","VI384","心肌疾病的实验诊断","0.904","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"194","VI330","钠测定","0.3584","VI329","钠测定","0.9223","VI327","无机元素测定","0.8913","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"195","VI335","无机磷测定","0.2449","VI334","无机磷测定","0.5625","VI327","无机元素测定","0.8913","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"196","VI337","镁测定","0.3141","VI336","镁测定","0.3608","VI327","无机元素测定","0.8913","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
"197","VI339","铁测定","0.4729","VI338","铁测定","0.0356","VI327","无机元素测定","0.8913","VI171","3．临床化学检查","0.9817","VI1082","(五)检验","71757","0.2474"
