,product_name,trad_name,generic_name,generic_id,real,real_name
325,多索茶碱氯化钠注射液,安赛玛,多索茶碱氯化钠,DS591,多索茶碱氯化钠注射液,多索茶碱氯化钠注射液
326,苯溴马隆胶囊,苯溴马隆胶囊,苯溴马隆,DS2267,苯溴马隆胶囊,苯溴马隆胶囊
328,银翘解毒丸,银翘解毒丸,银翘解毒丸,DS2038,银翘解毒丸,银翘解毒丸
329,长春红药片,长春红药片,长春红药片,DS592,长春红药片,长春红药片
330,红药贴膏,红药贴膏,红药贴膏,DS593,红药贴膏,红药贴膏
331,银黄胶囊,银黄胶囊,银黄胶囊,DS1306,银黄胶囊,银黄胶囊
332,复方磺胺甲噁唑胶囊,苏中,复方磺胺甲噁唑,DS1146,复方磺胺甲噁唑胶囊,复方磺胺甲噁唑胶囊
333,化痔灵片,化痔灵片,化痔灵片,DS1667,化痔灵片,化痔灵片
334,三七化痔丸,三七化痔丸,三七化痔丸,DS2039,三七化痔丸,三七化痔丸
335,消积化滞片,消积化滞片,消积化滞片,DS1668,消积化滞片,消积化滞片
336,槐角地榆丸,槐角地榆丸,槐角地榆丸,DS594,槐角地榆丸,槐角地榆丸
337,小儿鼻炎片,小儿鼻炎片,小儿鼻炎片,DS247,小儿鼻炎片,小儿鼻炎片
339,补肾斑龙片,补肾斑龙片,补肾斑龙片,DS1308,补肾斑龙片,补肾斑龙片
341,益母草注射液,益母草注射液,益母草注射液,DS2704,益母草注射液,益母草注射液
342,复方环磷酰胺片,复方环磷酰胺片,复方环磷酰胺,DS2336,复方环磷酰胺片,复方环磷酰胺片
343,耳聋左慈丸,耳聋左慈丸,耳聋左慈丸,DS249,耳聋左慈丸,耳聋左慈丸
344,复方青黛胶囊,复方青黛胶囊,复方青黛胶囊,DS2337,复方青黛胶囊,复方青黛胶囊
345,肛泰栓,肛泰栓,肛泰栓,DS2338,肛泰栓,肛泰栓
346,活血止痛胶囊,活血止痛胶囊,活血止痛胶囊,DS596,活血止痛胶囊,活血止痛胶囊
347,混合糖电解质注射液,新海能,混合糖电解质,DS250,混合糖电解质注射液,混合糖电解质注射液
348,萘普生片,萘普生片,萘普生,DS2706,萘普生片,萘普生片
349,连花清瘟胶囊,连花清瘟胶囊,连花清瘟胶囊,DS773,连花清瘟胶囊,连花清瘟胶囊
351,根痛平丸,根痛平丸,根痛平丸,DS1670,根痛平丸,根痛平丸
353,氨磺必利片,索里昂,氨磺必利,DS774,氨磺必利片,氨磺必利片
354,根痛平胶囊,根痛平胶囊,根痛平胶囊,DS2707,根痛平胶囊,根痛平胶囊
355,萘哌地尔胶囊,疏尔,萘哌地尔,DS750,萘哌地尔胶囊,萘哌地尔胶囊
356,异烟肼氯化钠注射液,胜君,异烟肼氯化钠,DS2708,异烟肼氯化钠注射液,异烟肼氯化钠注射液
357,异烟肼片,异烟肼片,异烟肼,DS597,异烟肼片,异烟肼片
358,黄芪健胃膏,黄芪健胃膏,黄芪健胃膏,DS776,黄芪健胃膏,黄芪健胃膏
359,注射用尼莫地平,,尼莫地平,DS1565,注射用尼莫地平,注射用尼莫地平
360,十一味甘露胶囊,十一味甘露胶囊,十一味甘露胶囊,DS777,十一味甘露胶囊,十一味甘露胶囊
361,黄体酮胶囊,益玛欣,黄体酮,DS1202,黄体酮胶囊,黄体酮胶囊
363,门冬氨酸钾镁葡萄糖注射液,益麦西,门冬氨酸钾镁葡萄糖,DS3327,门冬氨酸钾镁葡萄糖注射液,门冬氨酸钾镁葡萄糖注射液
364,复合磷酸氢钾注射液,,复合磷酸氢钾,DS3330,复合磷酸氢钾注射液,复合磷酸氢钾注射液
365,非洛地平片,可立平,非洛地平,DS3712,非洛地平片,非洛地平片
366,参苏胶囊,信邦,参苏胶囊,DS3431,参苏胶囊,参苏胶囊
367,清脑降压胶囊,,清脑降压胶囊,DS3453,清脑降压胶囊,清脑降压胶囊
368,脾肾两助丸,脾肾两助丸,脾肾两助丸,DS3505,脾肾两助丸,脾肾两助丸
369,曲克芦丁葡萄糖注射液,益新静,曲克芦丁葡萄糖,DS3519,曲克芦丁葡萄糖注射液,曲克芦丁葡萄糖注射液
370,去氢胆酸片,,去氢胆酸,DS3547,去氢胆酸片,去氢胆酸片
371,去痛片,,去痛片,DS3553,去痛片,去痛片
372,复方丙谷胺西咪替丁片,,复方丙谷胺西咪替丁,DS3731,复方丙谷胺西咪替丁片,复方丙谷胺西咪替丁片
373,复方丹参含片,,复方丹参含片,DS3605,复方丹参含片,复方丹参含片
374,眩晕宁片,眩晕宁片,眩晕宁片,DS3687,眩晕宁片,眩晕宁片
375,止渴养阴胶囊,止渴养阴胶囊,止渴养阴胶囊,DS598,止渴养阴胶囊,止渴养阴胶囊
377,养血安神片,养血安神片,养血安神片,DS1310,养血安神片,养血安神片
378,养血饮口服液,养血饮口服液,养血饮口服液,DS2043,养血饮口服液,养血饮口服液
379,双黄连颗粒,双黄连颗粒,双黄连颗粒,DS1671,双黄连颗粒,双黄连颗粒
380,地佐辛注射液,加罗宁,地佐辛,DS1311,地佐辛注射液,地佐辛注射液
381,跌打七厘片,跌打七厘片,跌打七厘片,DS1312,跌打七厘片,跌打七厘片
382,丁细牙痛胶囊,丁细牙痛胶囊,丁细牙痛胶囊,DS2339,丁细牙痛胶囊,丁细牙痛胶囊
383,氯膦酸二钠胶囊,氯膦酸二钠胶囊,氯膦酸二钠,DS2340,氯膦酸二钠胶囊,氯膦酸二钠胶囊
384,氯膦酸二钠注射液,固令,氯膦酸二钠,DS2340,氯膦酸二钠注射液,氯膦酸二钠注射液
386,龙血竭片,龙血竭片,龙血竭片,DS602,龙血竭片,龙血竭片
387,氟尿嘧啶片,氟尿嘧啶片,氟尿嘧啶,DS478,氟尿嘧啶片,氟尿嘧啶片
388,复方磷酸可待因口服溶液,复方磷酸可待因口服溶液,复方磷酸可待因,DS1174,复方磷酸可待因口服溶液,复方磷酸可待因口服溶液
389,妇炎舒片,妇炎舒片,妇炎舒片,DS2710,妇炎舒片,妇炎舒片
390,卡前列素氨丁三醇注射液,卡前列素氨丁三醇注射液,卡前列素氨丁三醇,DS603,卡前列素氨丁三醇注射液,卡前列素氨丁三醇注射液
391,卡泊三醇搽剂,卡泊三醇搽剂,卡泊三醇,DS1211,卡泊三醇搽剂,卡泊三醇搽剂
392,金鸡颗粒,金鸡颗粒,金鸡颗粒,DS779,金鸡颗粒,金鸡颗粒
393,金鸡胶囊,金鸡胶囊,金鸡胶囊,DS780,金鸡胶囊,金鸡胶囊
394,复方消化酶胶囊,星昊美彤,复方消化酶,DS252,复方消化酶胶囊,复方消化酶胶囊
395,复方鲜竹沥液,复方鲜竹沥液,复方鲜竹沥液,DS2341,复方鲜竹沥液,复方鲜竹沥液
396,健阳胶囊,健阳胶囊,健阳胶囊,DS781,健阳胶囊,健阳胶囊
397,肝复乐胶囊,肝复乐胶囊,肝复乐胶囊,DS605,肝复乐胶囊,肝复乐胶囊
398,甘油磷酸钠注射液,格利福斯,甘油磷酸钠,DS2342,甘油磷酸钠注射液,甘油磷酸钠注射液
400,钆双胺注射液,钆双胺注射液,钆双胺,DS2343,钆双胺注射液,钆双胺注射液
401,季德胜蛇药片,季德胜蛇药片,季德胜蛇药片,DS782,季德胜蛇药片,季德胜蛇药片
402,琥珀酸亚铁片,速力菲,琥珀酸亚铁,DS1314,琥珀酸亚铁片,琥珀酸亚铁片
403,虎力散胶囊,虎力散胶囊,虎力散胶囊,DS607,虎力散胶囊,虎力散胶囊
404,归元筋骨宁湿敷剂,归元筋骨宁湿敷剂,归元筋骨宁湿敷剂,DS253,归元筋骨宁湿敷剂,归元筋骨宁湿敷剂
405,红花黄色素氯化钠注射液,红花黄色素氯化钠注射液,红花黄色素氯化钠注射液,DS2344,红花黄色素氯化钠注射液,红花黄色素氯化钠注射液
406,汉防己甲素片,汉防己甲素片,汉防己甲素,DS1008,汉防己甲素片,汉防己甲素片
407,祖师麻注射液,祖师麻注射液,祖师麻注射液,DS608,祖师麻注射液,祖师麻注射液
408,普济痔疮栓,普济痔疮栓,普济痔疮栓,DS2047,普济痔疮栓,普济痔疮栓
409,复方阿胶补血颗粒,复方阿胶补血颗粒,复方阿胶补血颗粒,DS783,复方阿胶补血颗粒,复方阿胶补血颗粒
410,宣肺止嗽合剂,宣肺止嗽合剂,宣肺止嗽合剂,DS3690,宣肺止嗽合剂,宣肺止嗽合剂
411,安喘片,,安喘片,DS16873,安喘片,安喘片
412,复方雷尼替丁胶囊,格来士,复方雷尼替丁,DS19951,复方雷尼替丁胶囊,复方雷尼替丁胶囊
413,心脑欣片,心脑欣片,心脑欣片,DS13744,心脑欣片,心脑欣片
414,安嗽糖浆,,安嗽糖浆,DS16990,安嗽糖浆,安嗽糖浆
415,安胃止痛散,,安胃止痛散,DS11975,安胃止痛散,安胃止痛散
416,五酯微丸,五酯微丸,五酯微丸,DS17737,五酯微丸,五酯微丸
417,八味肾气丸,,八味肾气丸,DS17155,八味肾气丸,八味肾气丸
418,复方麻黄碱色甘酸钠膜,复方麻黄碱色甘酸钠膜,复方麻黄碱色甘酸钠,DS20882,复方麻黄碱色甘酸钠膜,复方麻黄碱色甘酸钠膜
419,八正合剂,,八正合剂,DS13111,八正合剂,八正合剂
420,白带片,,白带片,DS15691,白带片,白带片
421,复方天麻颗粒,,复方天麻颗粒,DS12154,复方天麻颗粒,复方天麻颗粒
424,克罗米通乳膏,克罗米通乳膏,克罗米通,DS21696,克罗米通乳膏,克罗米通乳膏
425,克洛己新片,,克洛己新,DS21697,克洛己新片,克洛己新片
426,一清胶囊,,一清胶囊,DS2714,一清胶囊,一清胶囊
427,冠心膏,冠心膏,冠心膏,DS1316,冠心膏,冠心膏
428,元胡止痛分散片,元胡止痛分散片,元胡止痛分散片,DS1675,元胡止痛分散片,元胡止痛分散片
429,归脾丸(浓缩丸),归脾丸(浓缩丸),归脾丸,DS2313,归脾丸(浓缩丸),归脾丸(浓缩丸)
430,穿心莲内酯片,,穿心莲内酯片,DS2048,穿心莲内酯片,穿心莲内酯片
431,百蕊颗粒,柏美星,百蕊颗粒,DS784,百蕊颗粒,百蕊颗粒
432,百癣夏塔热分散片,百癣夏塔热分散片,百癣夏塔热分散片,DS1678,百癣夏塔热分散片,百癣夏塔热分散片
433,氯化钙注射液,,氯化钙,DS254,氯化钙注射液,氯化钙注射液
434,复方鱼腥草软胶囊,复方鱼腥草软胶囊,复方鱼腥草软胶囊,DS611,复方鱼腥草软胶囊,复方鱼腥草软胶囊
435,桂龙益肾通络口服液,桂龙益肾通络口服液,桂龙益肾通络口服液,DS1679,桂龙益肾通络口服液,桂龙益肾通络口服液
437,硒酵母胶囊,富希康,硒酵母,DS2314,硒酵母胶囊,硒酵母胶囊
438,红花逍遥胶囊,红花逍遥胶囊,红花逍遥胶囊,DS612,红花逍遥胶囊,红花逍遥胶囊
439,银杏叶口服液,银杏叶口服液,银杏叶口服液,DS1317,银杏叶口服液,银杏叶口服液
440,苯海拉明薄荷脑糖浆,苯海拉明薄荷脑糖浆,苯海拉明薄荷脑,DS1318,苯海拉明薄荷脑糖浆,苯海拉明薄荷脑糖浆
441,沈阳红药,沈阳红药,沈阳红药,DS2716,沈阳红药,沈阳红药
442,多索茶碱葡萄糖注射液,中宝索迪,多索茶碱葡萄糖,DS613,多索茶碱葡萄糖注射液,多索茶碱葡萄糖注射液
443,银黄分散片,银黄分散片,银黄分散片,DS2347,银黄分散片,银黄分散片
445,护肝布祖热颗粒,护肝布祖热颗粒,护肝布祖热颗粒,DS614,护肝布祖热颗粒,护肝布祖热颗粒
446,山楂化滞丸,山楂化滞丸,山楂化滞丸,DS1319,山楂化滞丸,山楂化滞丸
447,断血流泡腾片,,断血流泡腾片,DS1680,断血流泡腾片,断血流泡腾片
448,槐角丸,槐角丸,槐角丸,DS615,槐角丸,槐角丸
449,大活络丸,大活络丸,大活络丸,DS2349,大活络丸,大活络丸
450,大株红景天胶囊,大株红景天胶囊,大株红景天胶囊,DS258,大株红景天胶囊,大株红景天胶囊
451,清开灵滴丸,清开灵滴丸,清开灵滴丸,DS785,清开灵滴丸,清开灵滴丸
453,美沙拉秦缓释颗粒,艾迪莎,美沙拉嗪,DS3443,美沙拉秦缓释颗粒,美沙拉秦缓释颗粒
454,罗红霉素分散片,丽珠星,罗红霉素,DS2222,罗红霉素分散片,罗红霉素分散片
455,氟比洛芬酯注射液,凯纷,氟比洛芬酯,DS2350,氟比洛芬酯注射液,氟比洛芬酯注射液
456,急支糖浆,急支糖浆,急支糖浆,DS1682,急支糖浆,急支糖浆
457,黄氏响声丸,黄氏响声丸,黄氏响声丸,DS2719,黄氏响声丸,黄氏响声丸
458,注射用骨瓜提取物,注射用骨瓜提取物,骨瓜提取物,DS145,注射用骨瓜提取物,注射用骨瓜提取物
459,益母草胶囊,益母草胶囊,益母草胶囊,DS260,益母草胶囊,益母草胶囊
460,复方磷酸可待因片,斯力帮,复方磷酸可待因,DS1174,复方磷酸可待因片,复方磷酸可待因片
461,安吖啶注射液,安吖啶注射液,安吖啶,DS786,安吖啶注射液,安吖啶注射液
462,鸦胆子油口服乳液,鸦胆子油口服乳液,鸦胆子油,DS3561,鸦胆子油口服乳液,鸦胆子油口服乳液
463,复方川贝精胶囊,摩罗丹,复方川贝精胶囊,DS3576,复方川贝精胶囊,复方川贝精胶囊
464,血府逐瘀口服液,血府逐瘀口服液,血府逐瘀口服液,DS3584,血府逐瘀口服液,血府逐瘀口服液
465,复方川芎胶囊,复方川芎胶囊,复方川芎胶囊,DS3591,复方川芎胶囊,复方川芎胶囊
466,乙型肝炎人免疫球蛋白,,乙型肝炎人免疫球蛋白,DS19929,乙型肝炎人免疫球蛋白,乙型肝炎人免疫球蛋白
467,复方红豆杉胶囊,,复方红豆杉胶囊,DS3755,复方红豆杉胶囊,复方红豆杉胶囊
468,杏苏止咳口服液,杏苏止咳口服液,杏苏止咳口服液,DS13784,杏苏止咳口服液,杏苏止咳口服液
469,复方可待因口服溶液,新泰洛其,复方可待因,DS19933,复方可待因口服溶液,复方可待因口服溶液
470,安儿宁颗粒,,安儿宁颗粒,DS17792,安儿宁颗粒,安儿宁颗粒
471,安尔眠糖浆,,安尔眠糖浆,DS12487,安尔眠糖浆,安尔眠糖浆
472,复方苦参肠炎康片,,复方苦参肠炎康片,DS17972,复方苦参肠炎康片,复方苦参肠炎康片
473,安康颗粒,,安康颗粒,DS12489,安康颗粒,安康颗粒
474,安络痛胶囊,,安络痛胶囊,DS16599,安络痛胶囊,安络痛胶囊
475,心通颗粒,心通颗粒,心通颗粒,DS17021,心通颗粒,心通颗粒
476,安神补气丸,,安神补气丸,DS12491,安神补气丸,安神补气丸
477,健身安胎丸,健身安胎丸,健身安胎丸,DS2051,健身安胎丸,健身安胎丸
478,小儿清肺化痰口服液,小儿清肺化痰口服液,小儿清肺化痰口服液,DS1321,小儿清肺化痰口服液,小儿清肺化痰口服液
479,左旋多巴胶囊,左旋多巴胶囊,左旋多巴,DS1600,左旋多巴胶囊,左旋多巴胶囊
480,利巴韦林分散片,南元,利巴韦林,DS1894,利巴韦林分散片,利巴韦林分散片
482,补肾填精口服液,,补肾填精口服液,DS788,补肾填精口服液,补肾填精口服液
483,养血补肾口服液,养血补肾口服液,养血补肾口服液,DS1322,养血补肾口服液,养血补肾口服液
484,益气养血补酒,益气养血补酒,益气养血补酒,DS262,益气养血补酒,益气养血补酒
485,养心宁神丸,养心宁神丸,养心宁神丸,DS1323,养心宁神丸,养心宁神丸
487,蛇胆川贝胶囊,蛇胆川贝胶囊,蛇胆川贝胶囊,DS263,蛇胆川贝胶囊,蛇胆川贝胶囊
488,塞来昔布胶囊,西乐葆,塞来昔布,DS789,塞来昔布胶囊,塞来昔布胶囊
489,胆石通胶囊,胆石通胶囊,胆石通胶囊,DS619,胆石通胶囊,胆石通胶囊
492,碘酊,碘酊,碘酊,DS2353,碘酊,碘酊
493,碘克沙醇注射液,威视派克,碘克沙醇,DS264,碘克沙醇注射液,碘克沙醇注射液
494,门冬胰岛素30注射液,诺和锐30,门冬胰岛素30,DS2354,门冬胰岛素30注射液,门冬胰岛素30注射液
495,金锁固精丸,金锁固精丸,金锁固精丸,DS620,金锁固精丸,金锁固精丸
496,岩黄连注射液,岩黄连注射液,岩黄连注射液,DS2053,岩黄连注射液,岩黄连注射液
497,小儿复方麝香草酚撒粉,小儿复方麝香草酚撒粉,小儿复方麝香草酚,DS621,小儿复方麝香草酚撒粉,小儿复方麝香草酚撒粉
498,中/长链脂肪乳注射液(C8～24),中/长链脂肪乳注射液(C8～24),中/长链脂肪乳(C8-24),DS19959,中/长链脂肪乳注射液(C8～24),中/长链脂肪乳注射液(C8～24)
499,智托洁白丸,智托洁白丸,智托洁白丸,DS1325,智托洁白丸,智托洁白丸
500,枳术丸,枳术丸,枳术丸,DS266,枳术丸,枳术丸
501,二甲双胍格列吡嗪片,开悦,二甲双胍格列吡嗪,DS2355,二甲双胍格列吡嗪片,二甲双胍格列吡嗪片
502,固本丸,固本丸,固本丸,DS267,固本丸,固本丸
503,拉莫三嗪分散片,倍德林,拉莫三嗪,DS1827,拉莫三嗪分散片,拉莫三嗪分散片
504,黄藤素注射液,黄藤素注射液,黄藤素注射液,DS268,黄藤素注射液,黄藤素注射液
505,液状琼玉膏,液状琼玉膏,液状琼玉膏,DS790,液状琼玉膏,液状琼玉膏
507,养阴清肺合剂,养阴清肺合剂,养阴清肺合剂,DS625,养阴清肺合剂,养阴清肺合剂
510,醋柳黄酮片,舒麦,醋柳黄酮,DS1329,醋柳黄酮片,醋柳黄酮片
511,独活寄生合剂,独活寄生合剂,独活寄生合剂,DS1331,独活寄生合剂,独活寄生合剂
512,安神镇惊二十味丸,,安神镇惊二十味丸,DS12136,安神镇惊二十味丸,安神镇惊二十味丸
513,尼麦角林注射液,尼麦角林注射液,尼麦角林,DS875,尼麦角林注射液,尼麦角林注射液
514,安神足液,,安神足液,DS12137,安神足液,安神足液
515,替米沙坦氢氯噻嗪片,美嘉素,替米沙坦氢氯噻嗪,DS20036,替米沙坦氢氯噻嗪片,替米沙坦氢氯噻嗪片
516,安胃颗粒,,安胃颗粒,DS11973,安胃颗粒,安胃颗粒
517,心脉通片,心脉通片,心脉通片,DS13768,心脉通片,心脉通片
518,澳泰乐颗粒,,澳泰乐颗粒,DS18170,澳泰乐颗粒,澳泰乐颗粒
519,八宝五胆药墨,,八宝五胆药墨,DS15548,八宝五胆药墨,八宝五胆药墨
520,缬沙坦氢氯噻嗪分散片,缬沙坦氢氯噻嗪分散片,缬沙坦氢氯噻嗪,DS20433,缬沙坦氢氯噻嗪分散片,缬沙坦氢氯噻嗪分散片
521,八味秦皮丸,,八味秦皮丸,DS19403,八味秦皮丸,八味秦皮丸
522,小青龙口服液,小青龙口服液,小青龙口服液,DS17045,小青龙口服液,小青龙口服液
523,八味锡类散,,八味锡类散,DS13411,八味锡类散,八味锡类散
525,小建中合剂,小建中合剂,小建中合剂,DS12598,小建中合剂,小建中合剂
526,小儿消积止咳颗粒,小儿消积止咳颗粒,小儿消积止咳颗粒,DS16382,小儿消积止咳颗粒,小儿消积止咳颗粒
527,小儿双清颗粒,小儿双清颗粒,小儿双清颗粒,DS17085,小儿双清颗粒,小儿双清颗粒
528,乙肝宁颗粒,乙肝宁颗粒,乙肝宁颗粒,DS2056,乙肝宁颗粒,乙肝宁颗粒
529,氨苄西林丙磺舒分散片,氨苄西林丙磺舒分散片,氨苄西林丙磺舒,DS2726,氨苄西林丙磺舒分散片,氨苄西林丙磺舒分散片
530,氨甲苯酸葡萄糖注射液,华苏凝,氨甲苯酸葡萄糖,DS1686,氨甲苯酸葡萄糖注射液,氨甲苯酸葡萄糖注射液
531,羟基喜树碱氯化钠注射液,菲尔比,羟基喜树碱氯化钠,DS626,羟基喜树碱氯化钠注射液,羟基喜树碱氯化钠注射液
532,骨疏康颗粒（无糖型）,骨疏康颗粒,骨疏康颗粒,DS2426,骨疏康颗粒（无糖型）,骨疏康颗粒（无糖型）
534,金泽冠心胶囊,金泽冠心胶囊,金泽冠心胶囊,DS629,金泽冠心胶囊,金泽冠心胶囊
535,佛山人参再造丸,佛山人参再造丸,佛山人参再造丸,DS2727,佛山人参再造丸,佛山人参再造丸
536,醒脑再造胶囊,醒脑再造胶囊,醒脑再造胶囊,DS630,醒脑再造胶囊,醒脑再造胶囊
538,清热解毒片,,清热解毒片,DS1687,清热解毒片,清热解毒片
539,鬼臼毒素溶液,慷定来,鬼臼毒素,DS1332,鬼臼毒素溶液,鬼臼毒素溶液
540,鱼腥草注射液,鱼腥草注射液,鱼腥草注射液,DS632,鱼腥草注射液,鱼腥草注射液
541,桂龙药膏,桂龙药膏,桂龙药膏,DS2728,桂龙药膏,桂龙药膏
542,注射用核糖核酸Ⅲ,注射用核糖核酸Ⅲ,核糖核酸Ⅲ,DS270,注射用核糖核酸Ⅲ,注射用核糖核酸Ⅲ
543,抗宫炎软胶囊,抗宫炎软胶囊,抗宫炎软胶囊,DS2359,抗宫炎软胶囊,抗宫炎软胶囊
544,α-硫辛酸注射液,奥力宝,α-硫辛酸,DS2360,α-硫辛酸注射液,α-硫辛酸注射液
545,核黄素四丁酸酯胶囊,核黄素四丁酸酯胶囊,核黄素四丁酸酯,DS1688,核黄素四丁酸酯胶囊,核黄素四丁酸酯胶囊
547,益心舒片,益心舒片,益心舒片,DS2057,益心舒片,益心舒片
548,肾康注射液,肾康注射液,肾康注射液,DS2058,肾康注射液,肾康注射液
549,碘甘油,碘甘油,碘甘油,DS271,碘甘油,碘甘油
550,冬凌草片,冬凌草片,冬凌草片,DS2729,冬凌草片,冬凌草片
551,蒲地蓝消炎口服液,蒲地蓝消炎口服液,蒲地蓝消炎口服液,DS792,蒲地蓝消炎口服液,蒲地蓝消炎口服液
552,都梁滴丸,都梁滴丸,都梁滴丸,DS2362,都梁滴丸,都梁滴丸
553,美洛昔康分散片,美洛昔康分散片,美洛昔康,DS634,美洛昔康分散片,美洛昔康分散片
554,氟米龙滴眼液,氟美童,氟米龙,DS2363,氟米龙滴眼液,氟米龙滴眼液
556,精制狗皮膏,精制狗皮膏,精制狗皮膏,DS2730,精制狗皮膏,精制狗皮膏
